run,ber,timelimit,repetition,Module,throughput:last
Thousand_Runs-2682-20200611-02:45:10-46284,1e-7,1000,682,Exercise6.client.pppg$o[0].channel,778955.34114156
Thousand_Runs-315-20200611-02:22:22-45403,1e-7,10,315,Exercise6.client.pppg$o[0].channel,300912.0437781
Thousand_Runs-2409-20200611-02:37:35-46210,1e-7,1000,409,Exercise6.client.pppg$o[0].channel,777262.49822054
Thousand_Runs-1838-20200611-02:25:49-46060,1e-7,100,838,Exercise6.client.pppg$o[0].channel,679549.87917763
Thousand_Runs-619-20200611-02:22:38-45553,1e-7,10,619,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-40-20200611-02:22:09-45333,1e-7,10,40,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2522-20200611-02:40:47-46242,1e-7,1000,522,Exercise6.client.pppg$o[0].channel,795763.15954745
Thousand_Runs-321-20200611-02:22:22-45405,1e-7,10,321,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1353-20200611-02:24:10-45939,1e-7,100,353,Exercise6.client.pppg$o[0].channel,703477.07916869
Thousand_Runs-2917-20200611-02:51:52-46352,1e-7,1000,917,Exercise6.client.pppg$o[0].channel,752300.0527954
Thousand_Runs-208-20200611-02:22:16-45375,1e-7,10,208,Exercise6.client.pppg$o[0].channel,172364.11459905
Thousand_Runs-653-20200611-02:22:39-45563,1e-7,10,653,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1175-20200611-02:23:34-45893,1e-7,100,175,Exercise6.client.pppg$o[0].channel,554566.96792059
Thousand_Runs-1612-20200611-02:25:01-46004,1e-7,100,612,Exercise6.client.pppg$o[0].channel,598785.71389712
Thousand_Runs-1076-20200611-02:23:11-45685,1e-7,100,76,Exercise6.client.pppg$o[0].channel,759700.91531262
Thousand_Runs-2739-20200611-02:47:00-46298,1e-7,1000,739,Exercise6.client.pppg$o[0].channel,799319.04757866
Thousand_Runs-2265-20200611-02:33:35-46172,1e-7,1000,265,Exercise6.client.pppg$o[0].channel,777017.63205384
Thousand_Runs-2577-20200611-02:42:25-46258,1e-7,1000,577,Exercise6.client.pppg$o[0].channel,794960.95687262
Thousand_Runs-2852-20200611-02:49:53-46332,1e-7,1000,852,Exercise6.client.pppg$o[0].channel,799436.36156697
Thousand_Runs-1844-20200611-02:25:49-46062,1e-7,100,844,Exercise6.client.pppg$o[0].channel,711176.59826758
Thousand_Runs-732-20200611-02:22:43-45585,1e-7,10,732,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2773-20200611-02:47:40-46309,1e-7,1000,773,Exercise6.client.pppg$o[0].channel,765068.17442671
Thousand_Runs-475-20200611-02:22:30-45476,1e-7,10,475,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1862-20200611-02:25:54-46066,1e-7,100,862,Exercise6.client.pppg$o[0].channel,714492.77275533
Thousand_Runs-966-20200611-02:22:56-45654,1e-7,10,966,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2247-20200611-02:33:21-46167,1e-7,1000,247,Exercise6.client.pppg$o[0].channel,768866.39459351
Thousand_Runs-1587-20200611-02:24:57-45997,1e-7,100,587,Exercise6.client.pppg$o[0].channel,658516.87797941
Thousand_Runs-1998-20200611-02:26:23-46100,1e-7,100,998,Exercise6.client.pppg$o[0].channel,676984.45666826
Thousand_Runs-2988-20200611-02:53:32-46372,1e-7,1000,988,Exercise6.client.pppg$o[0].channel,780896.75785057
Thousand_Runs-1755-20200611-02:25:31-46039,1e-7,100,755,Exercise6.client.pppg$o[0].channel,719402.11476256
Thousand_Runs-2899-20200611-02:51:37-46346,1e-7,1000,899,Exercise6.client.pppg$o[0].channel,774071.34925073
Thousand_Runs-1772-20200611-02:25:34-46044,1e-7,100,772,Exercise6.client.pppg$o[0].channel,724140.30630001
Thousand_Runs-2271-20200611-02:33:51-46173,1e-7,1000,271,Exercise6.client.pppg$o[0].channel,819482.51602808
Thousand_Runs-2211-20200611-02:32:26-46156,1e-7,1000,211,Exercise6.client.pppg$o[0].channel,774197.81936249
Thousand_Runs-2749-20200611-02:46:51-46301,1e-7,1000,749,Exercise6.client.pppg$o[0].channel,755655.21820276
Thousand_Runs-2360-20200611-02:36:08-46196,1e-7,1000,360,Exercise6.client.pppg$o[0].channel,768566.28309343
Thousand_Runs-1516-20200611-02:24:41-45980,1e-7,100,516,Exercise6.client.pppg$o[0].channel,748572.15315648
Thousand_Runs-2995-20200611-02:54:10-46373,1e-7,1000,995,Exercise6.client.pppg$o[0].channel,785398.2473477
Thousand_Runs-786-20200611-02:22:46-45601,1e-7,10,786,Exercise6.client.pppg$o[0].channel,173616.91302819
Thousand_Runs-1347-20200611-02:24:09-45937,1e-7,100,347,Exercise6.client.pppg$o[0].channel,677763.15058877
Thousand_Runs-2104-20200611-02:29:04-46129,1e-7,1000,104,Exercise6.client.pppg$o[0].channel,783704.4755215
Thousand_Runs-912-20200611-02:22:53-45639,1e-7,10,912,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-410-20200611-02:22:27-45429,1e-7,10,410,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1951-20200611-02:26:14-46088,1e-7,100,951,Exercise6.client.pppg$o[0].channel,679362.7000234
Thousand_Runs-2175-20200611-02:31:10-46147,1e-7,1000,175,Exercise6.client.pppg$o[0].channel,803703.55988068
Thousand_Runs-547-20200611-02:22:34-45533,1e-7,10,547,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2828-20200611-02:48:58-46323,1e-7,1000,828,Exercise6.client.pppg$o[0].channel,786588.00440354
Thousand_Runs-2450-20200611-02:39:00-46224,1e-7,1000,450,Exercise6.client.pppg$o[0].channel,787308.99355073
Thousand_Runs-1264-20200611-02:23:50-45916,1e-7,100,264,Exercise6.client.pppg$o[0].channel,683283.56730607
Thousand_Runs-1701-20200611-02:25:19-46026,1e-7,100,701,Exercise6.client.pppg$o[0].channel,622839.42557076
Thousand_Runs-2862-20200611-02:50:08-46334,1e-7,1000,862,Exercise6.client.pppg$o[0].channel,786418.43317441
Thousand_Runs-1168-20200611-02:23:31-45892,1e-7,100,168,Exercise6.client.pppg$o[0].channel,603018.83451138
Thousand_Runs-1659-20200611-02:25:11-46015,1e-7,100,659,Exercise6.client.pppg$o[0].channel,737404.36237342
Thousand_Runs-1934-20200611-02:26:09-46084,1e-7,100,934,Exercise6.client.pppg$o[0].channel,628369.68589552
Thousand_Runs-2845-20200611-02:49:32-46327,1e-7,1000,845,Exercise6.client.pppg$o[0].channel,787095.10342742
Thousand_Runs-1011-20200611-02:22:59-45665,1e-7,100,11,Exercise6.client.pppg$o[0].channel,696596.09456115
Thousand_Runs-660-20200611-02:22:40-45565,1e-7,10,660,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1281-20200611-02:23:54-45919,1e-7,100,281,Exercise6.client.pppg$o[0].channel,743396.01418849
Thousand_Runs-368-20200611-02:22:25-45417,1e-7,10,368,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2924-20200611-02:51:47-46354,1e-7,1000,924,Exercise6.client.pppg$o[0].channel,757186.34961654
Thousand_Runs-33-20200611-02:22:08-45331,1e-7,10,33,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2649-20200611-02:44:11-46276,1e-7,1000,649,Exercise6.client.pppg$o[0].channel,758024.34480906
Thousand_Runs-1185-20200611-02:23:35-45896,1e-7,100,185,Exercise6.client.pppg$o[0].channel,713662.96526122
Thousand_Runs-1247-20200611-02:23:49-45911,1e-7,100,247,Exercise6.client.pppg$o[0].channel,759800.91709026
Thousand_Runs-2061-20200611-02:27:52-46118,1e-7,1000,61,Exercise6.client.pppg$o[0].channel,802061.45320854
Thousand_Runs-2941-20200611-02:52:20-46358,1e-7,1000,941,Exercise6.client.pppg$o[0].channel,771069.17232704
Thousand_Runs-16-20200611-02:22:08-45327,1e-7,10,16,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-643-20200611-02:22:39-45560,1e-7,10,643,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1460-20200611-02:24:30-45966,1e-7,100,460,Exercise6.client.pppg$o[0].channel,739910.34762436
Thousand_Runs-2200-20200611-02:31:43-46154,1e-7,1000,200,Exercise6.client.pppg$o[0].channel,759712.49233084
Thousand_Runs-564-20200611-02:22:35-45539,1e-7,10,564,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2158-20200611-02:30:37-46143,1e-7,1000,158,Exercise6.client.pppg$o[0].channel,777735.75966419
Thousand_Runs-51-20200611-02:22:09-45335,1e-7,10,51,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1190-20200611-02:23:36-45897,1e-7,100,190,Exercise6.client.pppg$o[0].channel,715620.94825819
Thousand_Runs-2673-20200611-02:45:02-46282,1e-7,1000,673,Exercise6.client.pppg$o[0].channel,780324.43539926
Thousand_Runs-464-20200611-02:22:30-45468,1e-7,10,464,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-94-20200611-02:22:11-45346,1e-7,10,94,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1022-20200611-02:23:02-45668,1e-7,100,22,Exercise6.client.pppg$o[0].channel,657350.4920539
Thousand_Runs-1065-20200611-02:23:11-45681,1e-7,100,65,Exercise6.client.pppg$o[0].channel,688104.88187253
Thousand_Runs-138-20200611-02:22:13-45357,1e-7,10,138,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2347-20200611-02:36:01-46192,1e-7,1000,347,Exercise6.client.pppg$o[0].channel,755879.61025425
Thousand_Runs-2495-20200611-02:40:03-46235,1e-7,1000,495,Exercise6.client.pppg$o[0].channel,790820.32285938
Thousand_Runs-286-20200611-02:22:20-45395,1e-7,10,286,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-510-20200611-02:22:32-45504,1e-7,10,510,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-243-20200611-02:22:18-45385,1e-7,10,243,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2452-20200611-02:38:48-46225,1e-7,1000,452,Exercise6.client.pppg$o[0].channel,788585.30270793
Thousand_Runs-294-20200611-02:22:21-45398,1e-7,10,294,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-545-20200611-02:22:34-45533,1e-7,10,545,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-2339-20200611-02:36:00-46190,1e-7,1000,339,Exercise6.client.pppg$o[0].channel,805949.93488887
Thousand_Runs-2711-20200611-02:46:06-46291,1e-7,1000,711,Exercise6.client.pppg$o[0].channel,765081.60574024
Thousand_Runs-2460-20200611-02:38:52-46227,1e-7,1000,460,Exercise6.client.pppg$o[0].channel,764004.18521604
Thousand_Runs-2050-20200611-02:27:57-46115,1e-7,1000,50,Exercise6.client.pppg$o[0].channel,766203.37146105
Thousand_Runs-2754-20200611-02:47:19-46302,1e-7,1000,754,Exercise6.client.pppg$o[0].channel,757699.10544138
Thousand_Runs-251-20200611-02:22:19-45388,1e-7,10,251,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-502-20200611-02:22:32-45497,1e-7,10,502,Exercise6.client.pppg$o[0].channel,171111.31616991
Thousand_Runs-1255-20200611-02:23:50-45913,1e-7,100,255,Exercise6.client.pppg$o[0].channel,664026.74348383
Thousand_Runs-1987-20200611-02:26:22-46097,1e-7,100,987,Exercise6.client.pppg$o[0].channel,684374.2125176
Thousand_Runs-1979-20200611-02:26:20-46095,1e-7,100,979,Exercise6.client.pppg$o[0].channel,674220.26647133
Thousand_Runs-1936-20200611-02:26:10-46085,1e-7,100,936,Exercise6.client.pppg$o[0].channel,633148.94618657
Thousand_Runs-5-20200611-02:22:07-45324,1e-7,10,5,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-553-20200611-02:22:34-45536,1e-7,10,553,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-421-20200611-02:22:27-45431,1e-7,10,421,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2630-20200611-02:43:51-46271,1e-7,1000,630,Exercise6.client.pppg$o[0].channel,770539.43769302
Thousand_Runs-1360-20200611-02:24:11-45941,1e-7,100,360,Exercise6.client.pppg$o[0].channel,716831.85759711
Thousand_Runs-1944-20200611-02:26:10-46087,1e-7,100,944,Exercise6.client.pppg$o[0].channel,757503.85585953
Thousand_Runs-1685-20200611-02:25:16-46022,1e-7,100,685,Exercise6.client.pppg$o[0].channel,673805.73614654
Thousand_Runs-1514-20200611-02:24:42-45979,1e-7,100,514,Exercise6.client.pppg$o[0].channel,712325.88580911
Thousand_Runs-1093-20200611-02:23:16-45691,1e-7,100,93,Exercise6.client.pppg$o[0].channel,782355.52895629
Thousand_Runs-223-20200611-02:22:17-45379,1e-7,10,223,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2819-20200611-02:49:13-46320,1e-7,1000,819,Exercise6.client.pppg$o[0].channel,759510.88347829
Thousand_Runs-23-20200611-02:22:08-45328,1e-7,10,23,Exercise6.client.pppg$o[0].channel,347932.70076964
Thousand_Runs-573-20200611-02:22:35-45541,1e-7,10,573,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1908-20200611-02:26:03-46078,1e-7,100,908,Exercise6.client.pppg$o[0].channel,662951.24700707
Thousand_Runs-1212-20200611-02:23:40-45903,1e-7,100,212,Exercise6.client.pppg$o[0].channel,685144.49953697
Thousand_Runs-2517-20200611-02:40:39-46241,1e-7,1000,517,Exercise6.client.pppg$o[0].channel,783645.60945824
Thousand_Runs-2932-20200611-02:52:13-46356,1e-7,1000,932,Exercise6.client.pppg$o[0].channel,789262.02421559
Thousand_Runs-2424-20200611-02:37:55-46214,1e-7,1000,424,Exercise6.client.pppg$o[0].channel,804924.11581681
Thousand_Runs-2602-20200611-02:42:58-46264,1e-7,1000,602,Exercise6.client.pppg$o[0].channel,756098.16566306
Thousand_Runs-492-20200611-02:22:31-45491,1e-7,10,492,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1336-20200611-02:24:06-45935,1e-7,100,336,Exercise6.client.pppg$o[0].channel,656747.47820633
Thousand_Runs-638-20200611-02:22:39-45559,1e-7,10,638,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1585-20200611-02:24:56-45997,1e-7,100,585,Exercise6.client.pppg$o[0].channel,672657.50133512
Thousand_Runs-1542-20200611-02:24:47-45986,1e-7,100,542,Exercise6.client.pppg$o[0].channel,673664.42654793
Thousand_Runs-1606-20200611-02:25:00-46002,1e-7,100,606,Exercise6.client.pppg$o[0].channel,574931.89689467
Thousand_Runs-2919-20200611-02:52:05-46352,1e-7,1000,919,Exercise6.client.pppg$o[0].channel,792221.71973177
Thousand_Runs-1436-20200611-02:24:25-45960,1e-7,100,436,Exercise6.client.pppg$o[0].channel,627790.64412785
Thousand_Runs-1649-20200611-02:25:09-46013,1e-7,100,649,Exercise6.client.pppg$o[0].channel,698563.71245767
Thousand_Runs-904-20200611-02:22:52-45637,1e-7,10,904,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2037-20200611-02:27:24-46110,1e-7,1000,37,Exercise6.client.pppg$o[0].channel,777332.43083136
Thousand_Runs-1577-20200611-02:24:54-45995,1e-7,100,577,Exercise6.client.pppg$o[0].channel,665060.10255386
Thousand_Runs-751-20200611-02:22:44-45590,1e-7,10,751,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1534-20200611-02:24:46-45984,1e-7,100,534,Exercise6.client.pppg$o[0].channel,721802.62372618
Thousand_Runs-1690-20200611-02:25:17-46023,1e-7,100,690,Exercise6.client.pppg$o[0].channel,678358.04207106
Thousand_Runs-794-20200611-02:22:47-45603,1e-7,10,794,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-866-20200611-02:22:50-45625,1e-7,10,866,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-823-20200611-02:22:48-45611,1e-7,10,823,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2588-20200611-02:42:24-46261,1e-7,1000,588,Exercise6.client.pppg$o[0].channel,782573.73385095
Thousand_Runs-1398-20200611-02:24:18-45950,1e-7,100,398,Exercise6.client.pppg$o[0].channel,680936.11123467
Thousand_Runs-151-20200611-02:22:13-45360,1e-7,10,151,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2122-20200611-02:29:43-46133,1e-7,1000,122,Exercise6.client.pppg$o[0].channel,764473.84626437
Thousand_Runs-947-20200611-02:22:54-45647,1e-7,10,947,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1355-20200611-02:24:11-45939,1e-7,100,355,Exercise6.client.pppg$o[0].channel,703557.83011637
Thousand_Runs-1762-20200611-02:25:33-46041,1e-7,100,762,Exercise6.client.pppg$o[0].channel,623940.34547568
Thousand_Runs-875-20200611-02:22:51-45627,1e-7,10,875,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1479-20200611-02:24:35-45970,1e-7,100,479,Exercise6.client.pppg$o[0].channel,695273.56835349
Thousand_Runs-2165-20200611-02:30:55-46145,1e-7,1000,165,Exercise6.client.pppg$o[0].channel,775044.68752837
Thousand_Runs-2669-20200611-02:44:41-46281,1e-7,1000,669,Exercise6.client.pppg$o[0].channel,784450.9355429
Thousand_Runs-832-20200611-02:22:49-45614,1e-7,10,832,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1790-20200611-02:25:38-46048,1e-7,100,790,Exercise6.client.pppg$o[0].channel,695005.04448023
Thousand_Runs-1506-20200611-02:24:40-45977,1e-7,100,506,Exercise6.client.pppg$o[0].channel,597369.96843962
Thousand_Runs-386-20200611-02:22:26-45421,1e-7,10,386,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-975-20200611-02:22:56-45656,1e-7,10,975,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2319-20200611-02:35:10-46185,1e-7,1000,319,Exercise6.client.pppg$o[0].channel,773324.05870863
Thousand_Runs-2530-20200611-02:41:12-46244,1e-7,1000,530,Exercise6.client.pppg$o[0].channel,768163.84527888
Thousand_Runs-2611-20200611-02:43:29-46266,1e-7,1000,611,Exercise6.client.pppg$o[0].channel,760668.08822482
Thousand_Runs-894-20200611-02:22:52-45633,1e-7,10,894,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1677-20200611-02:25:14-46020,1e-7,100,677,Exercise6.client.pppg$o[0].channel,681783.48103242
Thousand_Runs-2417-20200611-02:38:00-46212,1e-7,1000,417,Exercise6.client.pppg$o[0].channel,796433.34912285
Thousand_Runs-2432-20200611-02:38:21-46220,1e-7,1000,432,Exercise6.client.pppg$o[0].channel,788953.56388897
Thousand_Runs-804-20200611-02:22:47-45607,1e-7,10,804,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1408-20200611-02:24:20-45953,1e-7,100,408,Exercise6.client.pppg$o[0].channel,696111.79038686
Thousand_Runs-723-20200611-02:22:43-45582,1e-7,10,723,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1327-20200611-02:24:05-45932,1e-7,100,327,Exercise6.client.pppg$o[0].channel,649842.25665584
Thousand_Runs-2782-20200611-02:47:51-46311,1e-7,1000,782,Exercise6.client.pppg$o[0].channel,758745.04723059
Thousand_Runs-1916-20200611-02:26:05-46080,1e-7,100,916,Exercise6.client.pppg$o[0].channel,712784.6757307
Thousand_Runs-215-20200611-02:22:17-45376,1e-7,10,215,Exercise6.client.pppg$o[0].channel,181390.9374449
Thousand_Runs-719-20200611-02:22:43-45581,1e-7,10,719,Exercise6.client.pppg$o[0].channel,331568.9944712
Thousand_Runs-2193-20200611-02:31:47-46152,1e-7,1000,193,Exercise6.client.pppg$o[0].channel,777960.52939507
Thousand_Runs-171-20200611-02:22:15-45366,1e-7,10,171,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2380-20200611-02:36:37-46201,1e-7,1000,380,Exercise6.client.pppg$o[0].channel,778492.58409315
Thousand_Runs-2419-20200611-02:38:14-46212,1e-7,1000,419,Exercise6.client.pppg$o[0].channel,760470.32549608
Thousand_Runs-2826-20200611-02:49:10-46322,1e-7,1000,826,Exercise6.client.pppg$o[0].channel,778838.17614276
Thousand_Runs-617-20200611-02:22:38-45553,1e-7,10,617,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1262-20200611-02:23:52-45915,1e-7,100,262,Exercise6.client.pppg$o[0].channel,593015.45300279
Thousand_Runs-18-20200611-02:22:08-45327,1e-7,10,18,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1074-20200611-02:23:12-45683,1e-7,100,74,Exercise6.client.pppg$o[0].channel,700464.29872714
Thousand_Runs-1149-20200611-02:23:28-45800,1e-7,100,149,Exercise6.client.pppg$o[0].channel,646089.52259687
Thousand_Runs-1031-20200611-02:23:03-45670,1e-7,100,31,Exercise6.client.pppg$o[0].channel,582880.20200861
Thousand_Runs-366-20200611-02:22:24-45416,1e-7,10,366,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1106-20200611-02:23:19-45785,1e-7,100,106,Exercise6.client.pppg$o[0].channel,670508.21202831
Thousand_Runs-2575-20200611-02:42:16-46255,1e-7,1000,575,Exercise6.client.pppg$o[0].channel,783440.4812331
Thousand_Runs-2488-20200611-02:39:42-46234,1e-7,1000,488,Exercise6.client.pppg$o[0].channel,774497.67318697
Thousand_Runs-2041-20200611-02:27:24-46113,1e-7,1000,41,Exercise6.client.pppg$o[0].channel,786743.5830785
Thousand_Runs-968-20200611-02:22:56-45655,1e-7,10,968,Exercise6.client.pppg$o[0].channel,171111.31616991
Thousand_Runs-2860-20200611-02:49:54-46334,1e-7,1000,860,Exercise6.client.pppg$o[0].channel,788117.88323965
Thousand_Runs-651-20200611-02:22:39-45562,1e-7,10,651,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-430-20200611-02:22:28-45433,1e-7,10,430,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1140-20200611-02:23:25-45794,1e-7,100,140,Exercise6.client.pppg$o[0].channel,664800.49552336
Thousand_Runs-1183-20200611-02:23:35-45895,1e-7,100,183,Exercise6.client.pppg$o[0].channel,734747.12271811
Thousand_Runs-2267-20200611-02:33:48-46172,1e-7,1000,267,Exercise6.client.pppg$o[0].channel,783674.5965131
